visitors look at exhibits at the museum	train.conceptset.723_snt.2088	time.7037	When do visitors usually look for the exhibits at the museum?	look-01
visitors look at exhibits at the museum	train.conceptset.723_snt.2088	ARG2.7038	What do visitors usually look for in an exhibition at a museum?	look-01
Two people are looking at an exhibit in a museum.	train.conceptset.723_snt.2089	frame	look-01	look-01
Two people are looking at an exhibit in a museum.	train.conceptset.723_snt.2089	location.7039	Where do the two usually look for the exhibits in the museum?	look-01
Two people are looking at an exhibit in a museum.	train.conceptset.723_snt.2089	manner.7040	How do the two usually look at an exhibition at a museum?	look-01
Two people are looking at an exhibit in a museum.	train.conceptset.723_snt.2089	purpose.7041	Why would two people usually look for an exhibition at a museum?	look-01
Two people are looking at an exhibit in a museum.	train.conceptset.723_snt.2089	time.7042	When do the two usually look for the exhibits at the museum?	look-01
Two people are looking at an exhibit in a museum.	train.conceptset.723_snt.2089	ARG2.7043	What do the two usually look for in an exhibition at a museum?	look-01
an interesting looking biplane is on exhibit outside art museum	train.conceptset.723_snt.2090	frame	exhibit-01	exhibit-01
an interesting looking biplane is on exhibit outside art museum	train.conceptset.723_snt.2090	manner.7044	How are interesting aircraft usually exhibited outside art museums?	exhibit-01
an interesting looking biplane is on exhibit outside art museum	train.conceptset.723_snt.2090	purpose.7045	Why are aircraft that look interesting usually exhibited outside art museums?	exhibit-01
an interesting looking biplane is on exhibit outside art museum	train.conceptset.723_snt.2090	time.7046	When are interesting aircraft usually exhibited outside art museums?	exhibit-01
an interesting looking biplane is on exhibit outside art museum	train.conceptset.723_snt.2090	ARG0.7047	Who usually exhibits aircraft that are interesting outside art museums?	exhibit-01
an interesting looking biplane is on exhibit outside art museum	train.conceptset.723_snt.2090	ARG2.7048	How often are interesting aircraft usually exhibited outside art museums?	exhibit-01
ship docked in a city .	train.conceptset.727_snt.2100	frame	dock-01	dock-01
ship docked in a city .	train.conceptset.727_snt.2100	location.7049	Where do ships usually dock in cities?	dock-01
ship docked in a city .	train.conceptset.727_snt.2100	manner.7050	How are ships usually docked in cities?	dock-01
ship docked in a city .	train.conceptset.727_snt.2100	purpose.7051	Why are ships usually docked in cities?	dock-01
ship docked in a city .	train.conceptset.727_snt.2100	time.7052	When does the ship usually dock in the city?	dock-01
ship docked in a city .	train.conceptset.727_snt.2100	ARG0.7053	Who usually docks ships in cities?	dock-01
cargo ship docked at the port of a city	train.conceptset.727_snt.2101	frame	dock-01	dock-01
cargo ship docked at the port of a city	train.conceptset.727_snt.2101	location.7054	Where do cargo ships usually dock at the port of a city?	dock-01
cargo ship docked at the port of a city	train.conceptset.727_snt.2101	manner.7055	How are cargo ships usually docked at the port of a city?	dock-01
cargo ship docked at the port of a city	train.conceptset.727_snt.2101	purpose.7056	Why do cargo ships usually dock at the port of a city?	dock-01
cargo ship docked at the port of a city	train.conceptset.727_snt.2101	time.7057	When do cargo ships usually dock at the port of a city?	dock-01
cargo ship docked at the port of a city	train.conceptset.727_snt.2101	ARG0.7058	Who usually docks cargo ships at the port of a city?	dock-01
goat eats hay in a stable	train.conceptset.728_snt.2102	frame	eat-01	eat-01
goat eats hay in a stable	train.conceptset.728_snt.2102	manner.7059	How do goats usually eat hay in the stable?	eat-01
goat eats hay in a stable	train.conceptset.728_snt.2102	purpose.7060	Why do goats usually eat hay in the stable?	eat-01
goat eats hay in a stable	train.conceptset.728_snt.2102	time.7061	When do the goats usually eat hay in the stable?	eat-01
goats eating hay in the barn .	train.conceptset.728_snt.2103	frame	eat-01	eat-01
goats eating hay in the barn .	train.conceptset.728_snt.2103	manner.7065	How do goats usually eat hay in barns?	eat-01
goats eating hay in the barn .	train.conceptset.728_snt.2103	purpose.7066	Why do goats usually eat hay in barns?	eat-01
goats eating hay in the barn .	train.conceptset.728_snt.2103	time.7067	When do the goats usually eat hay in the barn?	eat-01
a train travelling towards country	train.conceptset.729_snt.2104	frame	travel-01	travel-01
a train travelling towards country	train.conceptset.729_snt.2104	location.7068	Where do the trains usually travel to the country?	travel-01
a train travelling towards country	train.conceptset.729_snt.2104	manner.7069	How do trains usually travel to countries?	travel-01
a train travelling towards country	train.conceptset.729_snt.2104	purpose.7070	Why do trains usually travel through the country?	travel-01
a train travelling towards country	train.conceptset.729_snt.2104	time.7071	When do the trains usually travel to the country?	travel-01
Long train traveling through open country on clear day.	train.conceptset.729_snt.2105	frame	travel-01	travel-01
Long train traveling through open country on clear day.	train.conceptset.729_snt.2105	location.7079	Where do long trains usually travel through open countries on clear days?	travel-01
Long train traveling through open country on clear day.	train.conceptset.729_snt.2105	manner.7080	How do long trains usually travel through open countries on clear days?	travel-01
Long train traveling through open country on clear day.	train.conceptset.729_snt.2105	purpose.7081	Why do long trains usually travel through open countries on clear days?	travel-01
Long train traveling through open country on clear day.	train.conceptset.729_snt.2105	ARG2.7082	How often do long trains usually travel through open countries on clear days?	travel-01
Long train traveling through open country on clear day.	train.conceptset.729_snt.2105	ARG4.7083	In clear days, where does the long train usually travel through open countries?	travel-01
Two glazed doughnuts are served with a cup of coffee on a black counter	train.conceptset.730_snt.2108	frame	serve-02	serve-02
Two glazed doughnuts are served with a cup of coffee on a black counter	train.conceptset.730_snt.2108	manner.7084	How are two glazed doughnuts usually served at the black counter with a cup of coffee?	serve-02
Two glazed doughnuts are served with a cup of coffee on a black counter	train.conceptset.730_snt.2108	purpose.7085	Why are two glazed doughnuts usually served at the black counter with a cup of coffee?	serve-02
Two glazed doughnuts are served with a cup of coffee on a black counter	train.conceptset.730_snt.2108	time.7086	When are two glazed doughnuts usually served at the black counter with a cup of coffee?	serve-02
Two glazed doughnuts are served with a cup of coffee on a black counter	train.conceptset.730_snt.2108	ARG0.7087	Who usually serves two glazed doughnuts with a cup of coffee at the black counter?	serve-02
Two glazed doughnuts are served with a cup of coffee on a black counter	train.conceptset.730_snt.2108	ARG2.7088	How often are two glazed doughnuts served at the black counter with a cup of coffee?	serve-02
a fisherman checks his net	train.conceptset.732_snt.2111	frame	check-01	check-01
a fisherman checks his net	train.conceptset.732_snt.2111	location.7089	Where does a fisherman usually check his net?	check-01
a fisherman checks his net	train.conceptset.732_snt.2111	manner.7090	How do fish usually check their nets?	check-01
a fisherman checks his net	train.conceptset.732_snt.2111	purpose.7091	Why do fishermen usually check their nets?	check-01
a fisherman checks his net	train.conceptset.732_snt.2111	time.7092	When does a fisherman usually check his net?	check-01
Two fishermen are checking their nets.	train.conceptset.732_snt.2112	frame	check-01	check-01
Two fishermen are checking their nets.	train.conceptset.732_snt.2112	location.7094	Where do the two fishermen usually check their nets?	check-01
Two fishermen are checking their nets.	train.conceptset.732_snt.2112	manner.7095	How are the two fishermen usually checking their nets?	check-01
Two fishermen are checking their nets.	train.conceptset.732_snt.2112	purpose.7096	Why do two fishermen usually check their nets?	check-01
Two fishermen are checking their nets.	train.conceptset.732_snt.2112	time.7097	When do the two fishermen usually check their nets?	check-01
fishermen checking a net in the estuary	train.conceptset.732_snt.2113	frame	check-01	check-01
fishermen checking a net in the estuary	train.conceptset.732_snt.2113	location.7099	Where do fishermen usually check the nets in the estuary?	check-01
fishermen checking a net in the estuary	train.conceptset.732_snt.2113	manner.7100	How do fishermen usually check nets in estuary?	check-01
fishermen checking a net in the estuary	train.conceptset.732_snt.2113	purpose.7101	Why do fishermen usually check the nets in estuary?	check-01
fishermen checking a net in the estuary	train.conceptset.732_snt.2113	time.7102	When do fishermen usually check the nets in the estuary?	check-01
fishermen checking a net in the estuary	train.conceptset.732_snt.2113	ARG2.7103	How often do fishermen check the nets in the estuary?	check-01
A plate holds pasta salad with cheese and vegetables.	train.conceptset.733_snt.2114	frame	hold-01	hold-01
A plate holds pasta salad with cheese and vegetables.	train.conceptset.733_snt.2114	location.7104	Where does a plate usually hold a pasta salad with cheese and vegetables?	hold-01
A plate holds pasta salad with cheese and vegetables.	train.conceptset.733_snt.2114	manner.7105	How is a plate usually held with cheese and vegetables in pasta?	hold-01
A plate holds pasta salad with cheese and vegetables.	train.conceptset.733_snt.2114	purpose.7106	Why do plates usually hold pasta salds with cheese and vegetables?	hold-01
A plate holds pasta salad with cheese and vegetables.	train.conceptset.733_snt.2114	time.7107	When is a plate usually held a pasta salad with cheese and vegetables?	hold-01
A plate holds pasta salad with cheese and vegetables.	train.conceptset.733_snt.2114	ARG2.7108	How often does a plate hold a pasta salad with cheese and vegetables?	hold-01
A plate holds pasta salad with cheese and vegetables.	train.conceptset.733_snt.2114	ARG3.7109	How often do platters usually hold pasta salads with cheese and vegetables?	hold-01
Large group of white plates and cups hanging off a wall.	train.conceptset.734_snt.2117	frame	group-01	group-01
Large group of white plates and cups hanging off a wall.	train.conceptset.734_snt.2117	location.7110	Where are the large groups of white plates and cups hanging from the walls usually?	group-01
Large group of white plates and cups hanging off a wall.	train.conceptset.734_snt.2117	manner.7111	How are white plates and cups usually grouped large on the walls?	group-01
Large group of white plates and cups hanging off a wall.	train.conceptset.734_snt.2117	purpose.7112	Why is a large group of white plates and cups usually hanging from the walls?	group-01
Large group of white plates and cups hanging off a wall.	train.conceptset.734_snt.2117	time.7113	When is a large group of white plates and cups usually hanging from the walls?	group-01
Large group of white plates and cups hanging off a wall.	train.conceptset.734_snt.2117	ARG0.7114	Who usually has large groups of white plates and cups hanging from the walls?	group-01
a train arrives on track	train.conceptset.735_snt.2118	frame	arrive-01	arrive-01
a train arrives on track	train.conceptset.735_snt.2118	location.7116	Where do trains usually arrive from the tracks?	arrive-01
a train arrives on track	train.conceptset.735_snt.2118	manner.7117	How do trains usually arrive at the track?	arrive-01
a train arrives on track	train.conceptset.735_snt.2118	purpose.7118	Why do trains usually arrive on track?	arrive-01
a train arrives on track	train.conceptset.735_snt.2118	time.7119	When does the train usually arrive at the track?	arrive-01
Black train arriving down the tracks at its station.	train.conceptset.735_snt.2119	frame	arrive-01	arrive-01
Black train arriving down the tracks at its station.	train.conceptset.735_snt.2119	location.7122	Where does the black train usually arrive at his station down the track?	arrive-01
Black train arriving down the tracks at its station.	train.conceptset.735_snt.2119	manner.7123	How often do black trains usually arrive at their stations down the track?	arrive-01
Black train arriving down the tracks at its station.	train.conceptset.735_snt.2119	purpose.7124	Why do black trains usually arrive at their stations down the track?	arrive-01
Black train arriving down the tracks at its station.	train.conceptset.735_snt.2119	time.7125	When does the black train usually arrive at his station down the track?	arrive-01
Black train arriving down the tracks at its station.	train.conceptset.735_snt.2119	ARG2.7126	So where does the black train usually arrive at his station down the track?	arrive-01
two girls looking a two giraffes in a zoo	train.conceptset.736_snt.2120	frame	look-02	look-02
two girls looking a two giraffes in a zoo	train.conceptset.736_snt.2120	manner.7128	How do two girls usually look like two giraffes in a zoo?	look-02
two girls looking a two giraffes in a zoo	train.conceptset.736_snt.2120	purpose.7129	Why do two girls usually look like two giraffes in the zoo?	look-02
two girls looking a two giraffes in a zoo	train.conceptset.736_snt.2120	time.7130	When do the two girls usually look like two giraffes in the zoo?	look-02
two girls looking a two giraffes in a zoo	train.conceptset.736_snt.2120	ARG2.7131	How do the two girls usually look like two giraffes in a zoo?	look-02
family looks at multiple giraffes at the zoo	train.conceptset.736_snt.2121	frame	look-01	look-01
family looks at multiple giraffes at the zoo	train.conceptset.736_snt.2121	manner.7132	How do families usually look for giraffes in zoos?	look-01
family looks at multiple giraffes at the zoo	train.conceptset.736_snt.2121	purpose.7133	Why do families usually look for the giraffes in zoos?	look-01
family looks at multiple giraffes at the zoo	train.conceptset.736_snt.2121	time.7134	When do the families usually look for the giraffes at the zoo?	look-01
family looks at multiple giraffes at the zoo	train.conceptset.736_snt.2121	ARG2.7135	What do families usually look for in zoos for giraffes?	look-01
a woman and a baby look at giraffes at the zoo	train.conceptset.736_snt.2122	frame	look-01	look-01
a woman and a baby look at giraffes at the zoo	train.conceptset.736_snt.2122	manner.7136	How do women and babies usually look at giraffes at the zoo?	look-01
a woman and a baby look at giraffes at the zoo	train.conceptset.736_snt.2122	purpose.7137	Why do women and babies usually look for giraffes in zoos?	look-01
a woman and a baby look at giraffes at the zoo	train.conceptset.736_snt.2122	time.7138	When do women and babies usually look for giraffes at the zoo?	look-01
a woman and a baby look at giraffes at the zoo	train.conceptset.736_snt.2122	ARG2.7139	In zoos, what do women and babies usually look for in giraffes?	look-01
pizza with chicken and tomatoes rotates on the white plate	train.conceptset.737_snt.2124	frame	rotate-01	rotate-01
pizza with chicken and tomatoes rotates on the white plate	train.conceptset.737_snt.2124	manner.7140	How is a pizza with chicken and tomato usually rotated on a white plate?	rotate-01
pizza with chicken and tomatoes rotates on the white plate	train.conceptset.737_snt.2124	purpose.7141	Why do pizzas with chicken and tomato usually rot on white plates?	rotate-01
pizza with chicken and tomatoes rotates on the white plate	train.conceptset.737_snt.2124	time.7142	When is the pizza with chicken and tomato usually rotating on a white plate?	rotate-01
pizza with chicken and tomatoes rotates on the white plate	train.conceptset.737_snt.2124	ARG0.7143	Who usually rots pizza with chicken and tomato on white plates?	rotate-01
sheep and goats grazing in a field	train.conceptset.738_snt.2126	frame	graze-01	graze-01
sheep and goats grazing in a field	train.conceptset.738_snt.2126	manner.7144	How do sheep and goats usually graze in the fields?	graze-01
sheep and goats grazing in a field	train.conceptset.738_snt.2126	purpose.7145	Why do sheep and goats usually graze in fields?	graze-01
sheep and goats grazing in a field	train.conceptset.738_snt.2126	time.7146	When do the sheep and goats usually graze in the fields?	graze-01
sheep and goats grazing in a field	train.conceptset.738_snt.2126	ARG0.7147	Who usually graze sheep and goats in the fields?	graze-01
sheep and goats grazing in a field	train.conceptset.738_snt.2126	ARG2.7148	Where do sheep and goats usually graze in the fields?	graze-01
flock of sheep and goats grazed on open spaces .	train.conceptset.738_snt.2127	frame	graze-01	graze-01
flock of sheep and goats grazed on open spaces .	train.conceptset.738_snt.2127	location.7149	Where do flocks of sheep and goats usually graze in open spaces?	graze-01
flock of sheep and goats grazed on open spaces .	train.conceptset.738_snt.2127	manner.7150	How are the sheep and goats usually grazing in open spaces?	graze-01
flock of sheep and goats grazed on open spaces .	train.conceptset.738_snt.2127	purpose.7151	Why do flocks of sheep and goats usually graze in open spaces?	graze-01
flock of sheep and goats grazed on open spaces .	train.conceptset.738_snt.2127	time.7152	When do the flock of sheep and goats usually graze in open spaces?	graze-01
flock of sheep and goats grazed on open spaces .	train.conceptset.738_snt.2127	ARG2.7153	Where do the sheep and goats usually graze in the open space?	graze-01
a flock of goat and sheep is grazing on a hill above event	train.conceptset.738_snt.2128	frame	graze-01	graze-01
a flock of goat and sheep is grazing on a hill above event	train.conceptset.738_snt.2128	location.7154	Where do the flock of goats and sheep usually graze the hills above the event?	graze-01
a flock of goat and sheep is grazing on a hill above event	train.conceptset.738_snt.2128	manner.7155	How are the goats and sheep usually grazing on the hills above the event?	graze-01
a flock of goat and sheep is grazing on a hill above event	train.conceptset.738_snt.2128	purpose.7156	Why do flocks of goats and sheep usually graze the hills above the event?	graze-01
a flock of goat and sheep is grazing on a hill above event	train.conceptset.738_snt.2128	time.7157	When do the flock of goats and sheep usually graze the hills above the event?	graze-01
a cat resting on a tree .	train.conceptset.739_snt.2129	frame	rest-01	rest-01
a cat resting on a tree .	train.conceptset.739_snt.2129	manner.7159	How are cats usually found resting in trees?	rest-01
a cat resting on a tree .	train.conceptset.739_snt.2129	purpose.7160	Why do cats usually rest in trees?	rest-01
a cat resting on a tree .	train.conceptset.739_snt.2129	time.7161	When do cats usually rest in trees?	rest-01
a cat resting on a tree .	train.conceptset.739_snt.2129	ARG0.7162	Who usually rests cats in trees?	rest-01
a cat rests under the christmas tree	train.conceptset.739_snt.2130	frame	rest-01	rest-01
a cat rests under the christmas tree	train.conceptset.739_snt.2130	manner.7163	How do cats usually rest under Christmas trees?	rest-01
a cat rests under the christmas tree	train.conceptset.739_snt.2130	purpose.7164	Why do cats usually rest under Christmas trees?	rest-01
a cat rests under the christmas tree	train.conceptset.739_snt.2130	time.7165	When does the cat usually rest under the Christmas tree?	rest-01
a cat rests under the christmas tree	train.conceptset.739_snt.2130	ARG0.7166	Who usually rests cats under Christmas trees?	rest-01
cat resting in the hollow of an old tree	train.conceptset.739_snt.2131	frame	rest-01	rest-01
cat resting in the hollow of an old tree	train.conceptset.739_snt.2131	manner.7167	How are cats usually found in the hollows of old trees?	rest-01
cat resting in the hollow of an old tree	train.conceptset.739_snt.2131	purpose.7168	Why are cats usually found in the hollows of old trees?	rest-01
cat resting in the hollow of an old tree	train.conceptset.739_snt.2131	time.7169	When do cats usually rest in the hollows of old trees?	rest-01
cat resting in the hollow of an old tree	train.conceptset.739_snt.2131	ARG0.7170	Who usually finds cats in the hollows of old trees?	rest-01
sheep being herded down the road	train.conceptset.740_snt.2132	frame	herd-01	herd-01
sheep being herded down the road	train.conceptset.740_snt.2132	location.7171	Where do the sheep usually herd down the road?	herd-01
sheep being herded down the road	train.conceptset.740_snt.2132	manner.7172	How are the sheep usually herded down the road?	herd-01
sheep being herded down the road	train.conceptset.740_snt.2132	purpose.7173	Why are sheep usually herded down the road?	herd-01
sheep being herded down the road	train.conceptset.740_snt.2132	time.7174	When are the sheep usually herded down the road?	herd-01
sheep being herded down the road	train.conceptset.740_snt.2132	ARG0.7175	Who usually herds sheep down the road?	herd-01
sheep being herded down the road	train.conceptset.740_snt.2132	ARG2.7176	Who do the sheep usually herd down the road?	herd-01
boy herding sheep down a mountain road	train.conceptset.740_snt.2133	frame	herd-01	herd-01
boy herding sheep down a mountain road	train.conceptset.740_snt.2133	location.7177	Where do the boys usually herd the sheep down the mountain roads?	herd-01
boy herding sheep down a mountain road	train.conceptset.740_snt.2133	manner.7178	How do the boys usually herd sheep down the mountain roads?	herd-01
boy herding sheep down a mountain road	train.conceptset.740_snt.2133	purpose.7179	Why do boys usually herd sheep down the mountain roads?	herd-01
boy herding sheep down a mountain road	train.conceptset.740_snt.2133	time.7180	When do the boys usually herd the sheep down the mountain road?	herd-01
An adult and child shepherd herding sheep on a road	train.conceptset.740_snt.2134	frame	shepherd-01	shepherd-01
An adult and child shepherd herding sheep on a road	train.conceptset.740_snt.2134	location.7182	Where are the sheep usually shepherded by adults and children along the road?	shepherd-01
An adult and child shepherd herding sheep on a road	train.conceptset.740_snt.2134	manner.7183	How are the sheep usually shepherded along the road by adults and children?	shepherd-01
An adult and child shepherd herding sheep on a road	train.conceptset.740_snt.2134	purpose.7184	Why do adults and children usually shepherd sheep along the road?	shepherd-01
An adult and child shepherd herding sheep on a road	train.conceptset.740_snt.2134	time.7185	When are the adults and children usually shepherding the sheep along the road?	shepherd-01
A small commuter train traveling on tracks through the countryside.	train.conceptset.741_snt.2136	frame	travel-01	travel-01
A small commuter train traveling on tracks through the countryside.	train.conceptset.741_snt.2136	location.7186	Where do small commuter trains usually travel on the track through the countryside?	travel-01
A small commuter train traveling on tracks through the countryside.	train.conceptset.741_snt.2136	manner.7187	How do small commuter trains usually travel on the track through the countryside?	travel-01
A small commuter train traveling on tracks through the countryside.	train.conceptset.741_snt.2136	purpose.7188	Why do small commuter trains usually travel on track through the countryside?	travel-01
A small commuter train traveling on tracks through the countryside.	train.conceptset.741_snt.2136	time.7189	When do small commuter trains usually travel on track through the countryside?	travel-01
A small commuter train traveling on tracks through the countryside.	train.conceptset.741_snt.2136	ARG2.7190	How often do small commuter trains usually travel on track through the countryside?	travel-01
Soldiers are standing in formation.	train.conceptset.743_snt.2139	frame	stand-01	stand-01
Soldiers are standing in formation.	train.conceptset.743_snt.2139	location.7197	Where do soldiers usually stand in formation?	stand-01
Soldiers are standing in formation.	train.conceptset.743_snt.2139	manner.7198	How are soldiers usually standing in formation?	stand-01
Soldiers are standing in formation.	train.conceptset.743_snt.2139	purpose.7199	Why are soldiers usually standing in formation?	stand-01
Soldiers are standing in formation.	train.conceptset.743_snt.2139	time.7200	When are soldiers usually standing in formation?	stand-01
Soldiers are standing in formation.	train.conceptset.743_snt.2139	ARG0.7201	Who usually stands in formation with the soldier?	stand-01
soldiers stand in formation at a military parade .	train.conceptset.743_snt.2140	frame	stand-01	stand-01
soldiers stand in formation at a military parade .	train.conceptset.743_snt.2140	location.7202	Where do soldiers usually stand in formation at military parades?	stand-01
soldiers stand in formation at a military parade .	train.conceptset.743_snt.2140	purpose.7203	Why do soldiers usually stand in formation at military parades?	stand-01
soldiers stand in formation at a military parade .	train.conceptset.743_snt.2140	time.7204	When do soldiers usually stand in formation at military parades?	stand-01
soldiers stand in formation at a military parade .	train.conceptset.743_snt.2140	ARG0.7205	Who usually stands in formation at military parades?	stand-01
soldiers stand in formation to welcome the presidents	train.conceptset.743_snt.2141	frame	stand-01	stand-01
soldiers stand in formation to welcome the presidents	train.conceptset.743_snt.2141	location.7206	Where do soldiers usually stand in formation to welcome the President?	stand-01
soldiers stand in formation to welcome the presidents	train.conceptset.743_snt.2141	manner.7207	How are the soldiers usually standing in formation to welcome the President?	stand-01
soldiers stand in formation to welcome the presidents	train.conceptset.743_snt.2141	time.7208	When do soldiers usually stand in formation to welcome the President?	stand-01
soldiers stand in formation to welcome the presidents	train.conceptset.743_snt.2141	ARG0.7209	Who's usually standing in formation to welcome the president?	stand-01
camping tent in the mountains	train.conceptset.744_snt.2142	frame	tent-01	tent-01
camping tent in the mountains	train.conceptset.744_snt.2142	manner.7210	How are camps usually pitched in the mountains?	tent-01
camping tent in the mountains	train.conceptset.744_snt.2142	purpose.7211	Why are camps usually pitched in mountains?	tent-01
camping tent in the mountains	train.conceptset.744_snt.2142	time.7212	Tent camping is usually in the mountains, when?	tent-01
Two guys are camping on a mountain under a tent.	train.conceptset.744_snt.2143	frame	camp-02	camp-02
Two guys are camping on a mountain under a tent.	train.conceptset.744_snt.2143	location.7213	Where do two guys usually camp under a tent?	camp-02
Two guys are camping on a mountain under a tent.	train.conceptset.744_snt.2143	manner.7214	How are the two guys usually camping in the mountains under the tents?	camp-02
Two guys are camping on a mountain under a tent.	train.conceptset.744_snt.2143	purpose.7215	Why do two guys usually camp on a mountain under a tent?	camp-02
Two guys are camping on a mountain under a tent.	train.conceptset.744_snt.2143	time.7216	When do the two guys usually camp in the mountains under the tents?	camp-02
tent camped by a stream on campsite below mountain	train.conceptset.744_snt.2144	frame	camp-02	camp-02
tent camped by a stream on campsite below mountain	train.conceptset.744_snt.2144	location.7217	Where do tents usually camp (on a site below the mountain) from the stream?	camp-02
tent camped by a stream on campsite below mountain	train.conceptset.744_snt.2144	manner.7218	How are tents usually camping in the stream below the mountain?	camp-02
tent camped by a stream on campsite below mountain	train.conceptset.744_snt.2144	purpose.7219	Why do tents usually camp in the stream below the mountain?	camp-02
tent camped by a stream on campsite below mountain	train.conceptset.744_snt.2144	time.7220	When are tents usually camping in the stream below the mountain?	camp-02
Fishermen work on their nets.	train.conceptset.745_snt.2145	frame	work-01	work-01
Fishermen work on their nets.	train.conceptset.745_snt.2145	location.7221	Where do fishermen usually work their nets?	work-01
Fishermen work on their nets.	train.conceptset.745_snt.2145	manner.7222	How do fishermen usually work their nets?	work-01
Fishermen work on their nets.	train.conceptset.745_snt.2145	purpose.7223	Why do fishermen usually work their nets?	work-01
Fishermen work on their nets.	train.conceptset.745_snt.2145	time.7224	When do fishermen usually work their nets?	work-01
A fisherman is working to fix his net.	train.conceptset.745_snt.2146	frame	work-01	work-01
A fisherman is working to fix his net.	train.conceptset.745_snt.2146	location.7228	Where do fishermen usually work to fix their nets?	work-01
A fisherman is working to fix his net.	train.conceptset.745_snt.2146	manner.7229	How do fishermen usually work to fix their nets?	work-01
A fisherman is working to fix his net.	train.conceptset.745_snt.2146	purpose.7230	Why do fishermen usually work to fix their nets?	work-01
A fisherman is working to fix his net.	train.conceptset.745_snt.2146	time.7231	When do fishermen usually work to fix their nets?	work-01
A fisherman is working to fix his net.	train.conceptset.745_snt.2146	ARG2.7232	How often do fishermen work to fix their nets?	work-01
A fisherman is working to fix his net.	train.conceptset.745_snt.2146	ARG3.7233	How often do fishermen usually work to fix their nets?	work-01
A fisherman works on his net while on shore.	train.conceptset.745_snt.2147	frame	work-01	work-01
A fisherman works on his net while on shore.	train.conceptset.745_snt.2147	location.7235	Where do fishermen usually work their nets while on the shores?	work-01
A fisherman works on his net while on shore.	train.conceptset.745_snt.2147	manner.7236	How do fishermen usually work their nets when on the shores?	work-01
A fisherman works on his net while on shore.	train.conceptset.745_snt.2147	purpose.7237	Why do fishermen usually work their nets while on the shore?	work-01
Several "nok" colorful airplanes are docked at the airport.	train.conceptset.746_snt.2149	frame	dock-01	dock-01
Several "nok" colorful airplanes are docked at the airport.	train.conceptset.746_snt.2149	location.7247	Where do several colorful nuclear airplanes usually dock at the airport?	dock-01
Several "nok" colorful airplanes are docked at the airport.	train.conceptset.746_snt.2149	manner.7248	How do several colorful nuclear airplanes usually dock at the airport?	dock-01
Several "nok" colorful airplanes are docked at the airport.	train.conceptset.746_snt.2149	purpose.7249	Why do several colorful nuclear airplanes usually dock at the airports?	dock-01
Several "nok" colorful airplanes are docked at the airport.	train.conceptset.746_snt.2149	time.7250	When do several colorful nuclear airplanes usually dock at the airport?	dock-01
Several "nok" colorful airplanes are docked at the airport.	train.conceptset.746_snt.2149	ARG0.7251	Who usually docked several colorful nuclear airplanes at the airport?	dock-01
lost man looking at map in the desert	train.conceptset.747_snt.2150	frame	look-01	look-01
lost man looking at map in the desert	train.conceptset.747_snt.2150	manner.7252	How are lost men usually looking for maps in the desert?	look-01
lost man looking at map in the desert	train.conceptset.747_snt.2150	purpose.7253	Why do lost men usually look for maps in the desert?	look-01
lost man looking at map in the desert	train.conceptset.747_snt.2150	time.7254	When does a lost man usually look for a map in the desert?	look-01
lost man looking at map in the desert	train.conceptset.747_snt.2150	ARG2.7255	In the desert, what is the lost man's usual look for a map?	look-01
vintage cups and saucers stacked with spoons on the side	train.conceptset.748_snt.2153	frame	stack-01	stack-01
vintage cups and saucers stacked with spoons on the side	train.conceptset.748_snt.2153	location.7256	Where do vintage cups and saucers usually stack on the side of the spoon?	stack-01
vintage cups and saucers stacked with spoons on the side	train.conceptset.748_snt.2153	manner.7257	How is a vintage cup and saucer usually stacked on the side of the spoon?	stack-01
vintage cups and saucers stacked with spoons on the side	train.conceptset.748_snt.2153	purpose.7258	Why do vintage cups and saucers usually stack side by side on the spoon?	stack-01
vintage cups and saucers stacked with spoons on the side	train.conceptset.748_snt.2153	time.7259	When do vintage cups and saucers usually stack side by side on the spoon?	stack-01
vintage cups and saucers stacked with spoons on the side	train.conceptset.748_snt.2153	ARG0.7260	Who usually stacks vintage cups and saucers on the side of the spoon?	stack-01
students are learning from their teacher	train.conceptset.749_snt.2154	frame	learn-01	learn-01
students are learning from their teacher	train.conceptset.749_snt.2154	location.7261	Where do students usually learn from their teachers?	learn-01
students are learning from their teacher	train.conceptset.749_snt.2154	manner.7262	How do students usually learn from their teachers?	learn-01
students are learning from their teacher	train.conceptset.749_snt.2154	purpose.7263	Why do students usually learn from their teachers?	learn-01
students are learning from their teacher	train.conceptset.749_snt.2154	time.7264	When do students usually learn from their teachers?	learn-01
students are learning from their teacher	train.conceptset.749_snt.2154	ARG1.7265	What do students usually learn from their teachers?	learn-01
students learning together with teacher in a library	train.conceptset.749_snt.2155	frame	learn-01	learn-01
students learning together with teacher in a library	train.conceptset.749_snt.2155	manner.7266	How do students and teachers usually learn in the Library?	learn-01
students learning together with teacher in a library	train.conceptset.749_snt.2155	purpose.7267	Why do students and teachers usually learn in the Library?	learn-01
students learning together with teacher in a library	train.conceptset.749_snt.2155	time.7268	When do students and teachers usually learn in the Library?	learn-01
students learning together with teacher in a library	train.conceptset.749_snt.2155	ARG1.7269	What do students usually learn at the library from teachers?	learn-01
students learning together with teacher in a library	train.conceptset.749_snt.2155	ARG2.7270	What do students and teachers usually learn at the library?	learn-01
students learning while teacher demonstrates concepts on a chalkboard	train.conceptset.749_snt.2156	frame	learn-01	learn-01
